user_id,user_segment,country,signup_date,product_id,product_name,brand,category,event_type,price,timestamp
416,buyer,Indonesia,2025-09-13,17.0,Sneakers,Adidas,Fashion,purchase,150,1778597805
47,casual,Malaysia,2025-12-01,46.0,Face Cleanser,Nivea,Beauty,invalid,30,1778597805
402,browser,Singapore,2024-12-07,62.0,Cycling Helmet,Giro,Sports,invalid,80,1778597805
356,browser,Indonesia,2026-01-20,,Gaming Laptop,Asus,,view,2200,1778597805
254,buyer,Thailand,2024-05-26,40.0,Office Chair,Ikea,Home,click,200,1778597805
,browser,Malaysia,2024-06-17,50.0,Shampoo,Dove,Beauty,view,20,1778597805
313,browser,Malaysia,2025-11-10,27.0,Sports Shorts,Nike,Fashion,view,50,1778597805
,browser,Singapore,2024-08-30,21.0,Dress,H&M,Fashion,invalid,120,1778597805
456,casual,Malaysia,2024-09-26,70.0,Self Development Book,Penguin,Books,view,40,1778597805
391,casual,Indonesia,2025-07-05,,Office Chair,Ikea,Home,click,200,1778597805
58,browser,Indonesia,2025-10-17,22.0,Hoodie,Puma,,view,90,1778597805
453,buyer,Malaysia,2024-08-04,8.0,AirPods Pro,Apple,Electronics,view,1500,1778597805
133,casual,Malaysia,2026-02-07,43.0,Desk Lamp,Philips,Home,click,-50,1778597805
,buyer,Malaysia,2024-08-09,68.0,Machine Learning Guide,O'Reilly,Books,purchase,80,1778597805
137,browser,Malaysia,2025-02-20,3.0,MacBook Pro,Apple,,view,2500,1778597805
,browser,Singapore,2026-03-23,,Sunglasses,Ray-Ban,Fashion,view,180,1778597805
33,browser,Indonesia,2025-09-29,5.0,iPad Air,Apple,Electronics,view,900,1778597805
428,buyer,Malaysia,2024-06-11,39.0,Dining Table,Ikea,Home,invalid,800,1778597805
unknown_user,casual,Malaysia,2025-05-04,69.0,Business Strategy Book,Harvard Press,Books,click,60,1778597805
20,browser,Philippines,2026-02-06,18.0,Jeans,Levi's,Fashion,view,80,1778597805
139,casual,Indonesia,2025-02-28,66.0,Python Programming Book,O'Reilly,,purchase,50,1778597805
8,casual,Indonesia,2025-05-29,28.0,Formal Shirt,Zara,Fashion,view,90,1778597805
41,casual,Singapore,2024-11-28,43.0,Desk Lamp,Philips,,view,500,1778597805
393,browser,Malaysia,2025-07-27,26.0,Backpack,Adidas,Fashion,view,100,1778597805
233,casual,Singapore,2026-02-21,1329.0,Shampoo,Dove,,view,20,1778597805
194,browser,Indonesia,2025-10-05,31.0,Coffee Maker,Philips,,view,150,1778597805
,browser,Thailand,2025-10-22,1.0,iPhone 15,Apple,Electronics,view,-1200,1778597805
unknown_user,casual,Singapore,2026-03-08,32.0,Air Fryer,Xiaomi,Home,view,-180,1778597805
468,casual,Malaysia,2024-06-13,36.0,Electric Kettle,Tefal,Home,invalid,60,1778597805
250,browser,Philippines,2026-01-18,29.0,Sandals,Havaianas,Fashion,purchase,70,1778597805
unknown_user,browser,Indonesia,2024-05-17,21.0,Dress,H&M,Fashion,click,120,1778597805
310,casual,Malaysia,2025-01-14,25.0,Leather Belt,Levi's,Fashion,click,60,1778597805
unknown_user,casual,Malaysia,2025-07-22,4205.0,Backpack,Adidas,Fashion,view,100,1778597805
414,browser,Malaysia,2026-01-03,60.0,Dumbbells,Decathlon,,view,150,1778597805
223,browser,Malaysia,2026-03-07,31.0,Coffee Maker,Philips,Home,view,150,1778597805
439,buyer,Thailand,2025-03-08,6.0,Samsung Tablet,Samsung,,click,700,1778597805
341,browser,Singapore,2024-09-22,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
,browser,Malaysia,2025-10-09,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
,browser,Singapore,2025-03-19,40.0,Office Chair,Ikea,Home,view,200,1778597805
26,browser,Vietnam,2024-06-18,38.0,Toaster,Philips,Home,view,-70,1778597805
8,casual,Singapore,2025-03-20,69.0,Business Strategy Book,Harvard Press,,view,480,1778597805
55,casual,Thailand,2026-01-28,53.0,Sunscreen,Nivea,Beauty,view,70,1778597805
200,casual,Singapore,2024-11-07,21.0,Dress,H&M,Fashion,purchase,120,1778597805
unknown_user,buyer,Malaysia,2025-04-24,28.0,Formal Shirt,Zara,Fashion,click,90,1778597805
307,browser,Malaysia,2025-12-02,,Self Development Book,Penguin,Books,view,40,1778597805
353,browser,Malaysia,2025-11-08,52.0,Makeup Kit,Maybelline,Beauty,view,120,1778597805
25,buyer,Malaysia,2026-03-18,7.0,Sony Headphones,Sony,Electronics,view,2100,1778597805
342,browser,Philippines,2026-01-27,16.0,Running Shoes,Nike,Fashion,invalid,120,1778597805
334,browser,Indonesia,2025-04-16,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
27,browser,Thailand,2024-08-15,1171.0,Skipping Rope,Decathlon,,invalid,20,1778597805
380,browser,Singapore,2024-12-26,1.0,iPhone 15,Apple,Electronics,view,1200,1778597805
92,browser,Vietnam,2024-11-01,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
468,browser,Malaysia,2025-10-22,56.0,Football,Adidas,Sports,view,40,1778597805
260,casual,Singapore,2026-02-25,57.0,Basketball,Nike,Sports,click,50,1778597805
118,browser,Malaysia,2025-11-11,5.0,iPad Air,Apple,,view,900,1778597805
306,browser,Malaysia,2025-07-07,4.0,Dell XPS 13,Dell,,invalid,1800,1778597805
,browser,Indonesia,2025-05-21,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
212,casual,Malaysia,2025-04-16,21.0,Dress,H&M,Fashion,view,120,1778597805
354,casual,Singapore,2026-04-30,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
133,browser,Malaysia,2024-06-25,4.0,Dell XPS 13,Dell,Electronics,purchase,1800,1778597805
319,buyer,Thailand,2025-07-22,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
unknown_user,casual,Singapore,2026-01-14,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
377,browser,Thailand,2025-05-16,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
unknown_user,browser,Vietnam,2025-11-25,4211.0,Machine Learning Guide,O'Reilly,Books,view,80,1778597805
366,casual,Malaysia,2026-01-12,54.0,Body Lotion,Dove,Beauty,click,25,1778597805
,browser,Malaysia,2024-12-17,3042.0,Tennis Racket,Wilson,Sports,view,200,1778597805
75,casual,Singapore,2026-03-27,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
334,buyer,Malaysia,2024-07-10,25.0,Leather Belt,Levi's,Fashion,view,60,1778597805
,browser,Malaysia,2025-11-18,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
294,browser,Malaysia,2025-06-30,22.0,Hoodie,Puma,Fashion,view,90,1778597805
168,buyer,Malaysia,2024-06-22,49.0,Perfume,Dior,Beauty,purchase,150,1778597805
498,browser,Malaysia,2025-04-30,36.0,Electric Kettle,Tefal,Home,view,-60,1778597805
150,buyer,Malaysia,2026-01-01,11.0,Mechanical Keyboard,Logitech,Electronics,click,-150,1778597805
354,buyer,Malaysia,2025-08-04,31.0,Coffee Maker,Philips,Home,click,-150,1778597805
444,browser,Thailand,2024-12-14,11.0,Mechanical Keyboard,Logitech,Electronics,view,150,1778597805
115,buyer,Malaysia,2025-06-22,38.0,Toaster,Philips,,invalid,-70,1778597805
402,buyer,Philippines,2025-10-10,5.0,iPad Air,Apple,Electronics,purchase,900,1778597805
447,casual,Malaysia,2025-07-07,,Dell XPS 13,Dell,Electronics,view,-1800,1778597805
61,browser,Malaysia,2025-02-27,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
71,browser,Singapore,2026-02-17,39.0,Dining Table,Ikea,Home,view,800,1778597805
,casual,Thailand,2025-12-31,,Perfume,Dior,Beauty,view,150,1778597805
411,browser,Malaysia,2024-10-24,,Skipping Rope,Decathlon,Sports,view,20,1778597805
,casual,Singapore,2026-01-26,,Gym Bag,Nike,Sports,invalid,180,1778597805
288,casual,Malaysia,2025-06-25,4054.0,Makeup Kit,Maybelline,Beauty,view,120,1778597805
410,browser,Malaysia,2026-04-19,26.0,Backpack,Adidas,,view,100,1778597805
265,buyer,Malaysia,2025-05-02,,Lipstick,Maybelline,Beauty,purchase,-25,1778597805
409,browser,Malaysia,2025-05-10,45.0,Wall Clock,Generic,Home,view,40,1778597805
430,casual,Malaysia,2025-06-18,60.0,Dumbbells,Decathlon,Sports,view,150,1778597805
,buyer,Indonesia,2025-05-12,38.0,Toaster,Philips,Home,view,70,1778597805
428,buyer,Singapore,2025-08-24,,Office Chair,Ikea,Home,click,200,1778597805
97,casual,Indonesia,2025-05-18,48.0,Lipstick,Maybelline,Beauty,click,25,1778597805
19,browser,Singapore,2025-02-28,16.0,Running Shoes,Nike,Fashion,view,120,1778597805
256,browser,Philippines,2026-01-09,40.0,Office Chair,Ikea,Home,view,200,1778597805
,casual,Thailand,2025-02-04,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
255,casual,Malaysia,2026-02-16,9.0,Smart Watch,Fitbit,Electronics,click,400,1778597805
unknown_user,browser,Indonesia,2024-06-17,14.0,External SSD,Samsung,,view,200,1778597805
220,browser,Singapore,2025-03-16,16.0,Running Shoes,Nike,Fashion,click,120,1778597805
389,casual,Singapore,2026-02-23,57.0,Basketball,Nike,Sports,view,50,1778597805
240,browser,Malaysia,2025-07-10,,Machine Learning Guide,O'Reilly,Books,view,480,1778597805
286,browser,Indonesia,2025-09-28,20.0,Jacket,Zara,Fashion,view,200,1778597805
120,browser,Malaysia,2025-08-19,3.0,MacBook Pro,Apple,Electronics,purchase,2500,1778597805
unknown_user,casual,Malaysia,2025-08-20,34.0,Blender,Philips,Home,click,100,1778597805
196,browser,Singapore,2025-05-18,43.0,Desk Lamp,Philips,Home,click,50,1778597805
248,browser,Malaysia,2024-05-12,49.0,Perfume,Dior,Beauty,purchase,150,1778597805
unknown_user,buyer,Malaysia,2025-05-10,1954.0,AirPods Pro,Apple,Electronics,click,250,1778597805
unknown_user,casual,Singapore,2026-03-06,3655.0,Leather Belt,Levi's,Fashion,view,-60,1778597805
254,browser,Indonesia,2025-12-05,9.0,Smart Watch,Fitbit,Electronics,view,400,1778597805
,browser,Malaysia,2024-07-07,42.0,Sofa,Ikea,Home,view,1200,1778597805
424,casual,Vietnam,2025-05-07,3988.0,Blender,Philips,Home,view,100,1778597805
,browser,Malaysia,2025-07-15,51.0,Hair Dryer,Philips,,invalid,80,1778597805
unknown_user,buyer,Malaysia,2025-02-05,53.0,Sunscreen,Nivea,Beauty,purchase,35,1778597805
unknown_user,casual,Vietnam,2025-11-19,48.0,Lipstick,Maybelline,Beauty,purchase,25,1778597805
,browser,Philippines,2025-02-23,23.0,Cap,Nike,Fashion,view,30,1778597805
207,browser,Malaysia,2025-02-20,8.0,AirPods Pro,Apple,Electronics,view,2500,1778597805
381,casual,Malaysia,2024-07-23,15.0,Bluetooth Speaker,JBL,Electronics,click,120,1778597805
442,browser,Vietnam,2024-12-13,63.0,Skipping Rope,Decathlon,Sports,view,20,1778597805
377,casual,Indonesia,2024-06-07,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
347,casual,Vietnam,2024-12-28,5.0,iPad Air,Apple,Electronics,purchase,900,1778597805
218,browser,Singapore,2025-03-17,4656.0,Face Cleanser,Nivea,Beauty,click,-240,1778597805
299,browser,Singapore,2025-11-02,3567.0,Machine Learning Guide,O'Reilly,Books,click,80,1778597805
,buyer,Thailand,2026-03-21,41.0,Bed Frame,Ikea,,purchase,5400,1778597805
10,casual,Indonesia,2026-02-08,68.0,Machine Learning Guide,O'Reilly,Books,purchase,80,1778597805
38,buyer,Philippines,2025-06-06,22.0,Hoodie,Puma,Fashion,purchase,-450,1778597805
405,buyer,Malaysia,2025-11-29,44.0,Curtains,Ikea,Home,purchase,120,1778597805
298,casual,Malaysia,2025-09-25,37.0,Microwave Oven,Samsung,,view,750,1778597805
109,casual,Malaysia,2024-07-02,36.0,Electric Kettle,Tefal,Home,view,480,1778597805
487,buyer,Indonesia,2025-02-10,48.0,Lipstick,Maybelline,Beauty,purchase,25,1778597805
unknown_user,browser,Singapore,2024-05-15,65.0,Water Bottle,Stanley,Sports,view,25,1778597805
233,browser,Malaysia,2026-01-28,66.0,Python Programming Book,O'Reilly,,view,50,1778597805
250,buyer,Malaysia,2024-06-12,67.0,Data Science Handbook,Packt,Books,purchase,70,1778597805
459,casual,Indonesia,2024-05-18,17.0,Sneakers,Adidas,Fashion,click,-150,1778597805
487,browser,Singapore,2025-11-12,69.0,Business Strategy Book,Harvard Press,Books,view,600,1778597805
,browser,Indonesia,2024-09-20,47.0,Moisturizer,Nivea,Beauty,view,160,1778597805
95,browser,Thailand,2026-01-29,3102.0,iPhone 15,Apple,Electronics,view,1200,1778597805
67,browser,Singapore,2026-03-19,33.0,Vacuum Cleaner,Dyson,Home,invalid,300,1778597805
182,browser,Thailand,2024-10-23,3355.0,Desk Lamp,Philips,,view,50,1778597805
,browser,Malaysia,2024-06-18,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
441,browser,Malaysia,2026-02-28,6.0,Samsung Tablet,Samsung,Electronics,view,700,1778597805
183,casual,Malaysia,2026-03-03,55.0,Nail Polish,O.P.I,Beauty,click,15,1778597805
282,casual,Indonesia,2025-08-22,61.0,Treadmill,Technogym,Sports,view,7500,1778597805
,casual,Malaysia,2024-07-13,61.0,Treadmill,Technogym,Sports,purchase,1500,1778597805
,casual,Singapore,2025-06-26,40.0,Office Chair,Ikea,Home,view,200,1778597805
335,buyer,Malaysia,2026-04-18,55.0,Nail Polish,O.P.I,Beauty,view,15,1778597805
455,casual,Malaysia,2025-01-12,50.0,Shampoo,Dove,Beauty,view,20,1778597805
401,buyer,Vietnam,2024-09-26,64.0,Gym Bag,Nike,Sports,click,90,1778597805
,casual,Malaysia,2026-03-16,6.0,Samsung Tablet,Samsung,Electronics,click,700,1778597805
unknown_user,buyer,Vietnam,2025-02-07,57.0,Basketball,Nike,Sports,view,50,1778597805
,browser,Singapore,2025-08-20,33.0,Vacuum Cleaner,Dyson,Home,invalid,2100,1778597805
301,browser,Indonesia,2025-05-22,69.0,Business Strategy Book,Harvard Press,Books,view,60,1778597805
348,buyer,Malaysia,2025-09-25,51.0,Hair Dryer,Philips,Beauty,purchase,80,1778597805
,browser,Thailand,2025-05-12,53.0,Sunscreen,Nivea,Beauty,view,35,1778597805
392,casual,Singapore,2026-04-25,,Smart Watch,Fitbit,Electronics,purchase,3600,1778597805
191,casual,Indonesia,2025-12-27,26.0,Backpack,Adidas,Fashion,view,100,1778597805
,browser,Malaysia,2024-09-24,3.0,MacBook Pro,Apple,Electronics,view,2500,1778597805
136,browser,Malaysia,2024-09-26,2832.0,Wall Clock,Generic,Home,view,160,1778597805
65,browser,Malaysia,2024-06-26,14.0,External SSD,Samsung,Electronics,click,-200,1778597805
478,browser,Malaysia,2024-10-27,15.0,Bluetooth Speaker,JBL,Electronics,view,120,1778597805
239,browser,Singapore,2025-06-15,3545.0,iPad Air,Apple,Electronics,view,1800,1778597805
,browser,Thailand,2025-04-13,4761.0,4K Monitor,LG,Electronics,click,4800,1778597805
unknown_user,buyer,Philippines,2024-05-14,16.0,Running Shoes,Nike,Fashion,click,480,1778597805
446,casual,Singapore,2024-11-25,1389.0,AirPods Pro,Apple,Electronics,view,250,1778597805
247,browser,Malaysia,2025-11-09,66.0,Python Programming Book,O'Reilly,Books,view,50,1778597805
317,browser,Singapore,2024-12-23,20.0,Jacket,Zara,Fashion,view,600,1778597805
314,browser,Indonesia,2024-06-09,33.0,Vacuum Cleaner,Dyson,Home,invalid,300,1778597805
,casual,Thailand,2026-02-22,39.0,Dining Table,Ikea,Home,view,800,1778597805
415,browser,Singapore,2024-07-07,19.0,T-Shirt,Uniqlo,Fashion,view,240,1778597805
382,casual,Malaysia,2025-08-29,36.0,Electric Kettle,Tefal,Home,view,60,1778597805
144,browser,Thailand,2024-12-13,30.0,Watch,Casio,Fashion,invalid,250,1778597805
312,browser,Malaysia,2025-02-03,37.0,Microwave Oven,Samsung,Home,view,250,1778597805
unknown_user,browser,Vietnam,2025-08-09,46.0,Face Cleanser,Nivea,Beauty,view,210,1778597805
369,browser,Indonesia,2026-05-12,3098.0,Formal Shirt,Zara,Fashion,view,90,1778597805
326,browser,Philippines,2025-10-18,,Yoga Mat,Decathlon,Sports,view,60,1778597805
206,buyer,Vietnam,2026-01-10,32.0,Air Fryer,Xiaomi,Home,purchase,180,1778597805
190,casual,Malaysia,2026-03-18,42.0,Sofa,Ikea,Home,view,1200,1778597805
167,buyer,Indonesia,2024-10-21,23.0,Cap,Nike,Fashion,purchase,30,1778597805
309,browser,Malaysia,2025-12-19,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
74,casual,Indonesia,2026-03-18,21.0,Dress,H&M,Fashion,view,120,1778597805
277,casual,Thailand,2024-05-19,58.0,Tennis Racket,Wilson,Sports,view,200,1778597805
269,buyer,Malaysia,2025-05-25,70.0,Self Development Book,Penguin,Books,purchase,40,1778597805
54,browser,Vietnam,2025-07-21,2532.0,Self Development Book,Penguin,Books,view,40,1778597805
476,browser,Indonesia,2025-10-18,,Sunglasses,Ray-Ban,Fashion,view,720,1778597805
,buyer,Malaysia,2025-06-04,33.0,Vacuum Cleaner,Dyson,Home,purchase,300,1778597805
unknown_user,browser,Indonesia,2024-07-08,13.0,4K Monitor,LG,Electronics,view,1200,1778597805
255,buyer,Indonesia,2025-12-26,64.0,Gym Bag,Nike,Sports,purchase,90,1778597805
272,buyer,Indonesia,2024-08-21,28.0,Formal Shirt,Zara,Fashion,purchase,90,1778597805
166,casual,Malaysia,2024-11-17,,Samsung Galaxy S23,Samsung,Electronics,view,3000,1778597805
9,browser,Indonesia,2025-04-11,,Face Cleanser,Nivea,Beauty,view,30,1778597805
31,browser,Malaysia,2025-04-26,,Wireless Mouse,Logitech,Electronics,view,80,1778597805
,browser,Malaysia,2024-11-27,29.0,Sandals,Havaianas,,view,70,1778597805
217,casual,Malaysia,2025-08-19,1849.0,Sandals,Havaianas,Fashion,view,70,1778597805
332,casual,Malaysia,2026-01-09,56.0,Football,Adidas,Sports,view,40,1778597805
83,browser,Malaysia,2025-12-03,4188.0,Backpack,Adidas,Fashion,view,100,1778597805
unknown_user,casual,Singapore,2025-09-05,2492.0,Sunscreen,Nivea,Beauty,purchase,-35,1778597805
307,buyer,Philippines,2025-06-23,42.0,Sofa,Ikea,Home,click,1200,1778597805
462,browser,Vietnam,2025-10-25,7.0,Sony Headphones,Sony,Electronics,view,300,1778597805
,browser,Malaysia,2025-06-26,34.0,Blender,Philips,Home,invalid,100,1778597805
314,browser,Malaysia,2026-02-15,69.0,Business Strategy Book,Harvard Press,Books,view,-60,1778597805
24,browser,Malaysia,2024-08-16,58.0,Tennis Racket,Wilson,Sports,view,200,1778597805
36,casual,Singapore,2024-05-22,2447.0,T-Shirt,Uniqlo,Fashion,purchase,40,1778597805
,buyer,Vietnam,2024-10-03,44.0,Curtains,Ikea,Home,purchase,120,1778597805
398,browser,Malaysia,2025-06-26,,Hoodie,Puma,Fashion,invalid,90,1778597805
281,casual,Vietnam,2026-01-17,51.0,Hair Dryer,Philips,Beauty,view,80,1778597805
377,browser,Singapore,2024-07-16,59.0,Yoga Mat,Decathlon,Sports,view,60,1778597805
58,buyer,Malaysia,2024-09-16,26.0,Backpack,Adidas,Fashion,purchase,100,1778597805
421,browser,Thailand,2025-06-08,31.0,Coffee Maker,Philips,Home,click,150,1778597805
172,browser,Malaysia,2024-12-08,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
54,buyer,Thailand,2025-07-27,18.0,Jeans,Levi's,Fashion,purchase,720,1778597805
,casual,Singapore,2025-05-05,69.0,Business Strategy Book,Harvard Press,Books,view,60,1778597805
49,browser,Vietnam,2025-08-06,56.0,Football,Adidas,Sports,view,40,1778597805
69,browser,Indonesia,2025-09-22,1.0,iPhone 15,Apple,Electronics,purchase,1200,1778597805
159,browser,Singapore,2025-01-27,66.0,Python Programming Book,O'Reilly,Books,click,50,1778597805
,browser,Malaysia,2024-07-18,4494.0,Moisturizer,Nivea,Beauty,invalid,40,1778597805
412,browser,Thailand,2025-07-14,23.0,Cap,Nike,Fashion,view,30,1778597805
163,casual,Indonesia,2024-10-03,4189.0,Lipstick,Maybelline,,view,50,1778597805
55,browser,Singapore,2024-07-29,66.0,Python Programming Book,O'Reilly,Books,click,100,1778597805
153,casual,Singapore,2026-02-14,,Sunglasses,Ray-Ban,,purchase,180,1778597805
131,casual,Thailand,2025-08-17,5.0,iPad Air,Apple,Electronics,click,900,1778597805
71,buyer,Singapore,2025-09-29,,Gym Bag,Nike,Sports,click,90,1778597805
494,casual,Malaysia,2026-01-31,31.0,Coffee Maker,Philips,Home,purchase,-150,1778597805
255,browser,Indonesia,2026-03-28,10.0,Gaming Laptop,Asus,Electronics,view,22000,1778597805
,casual,Singapore,2024-09-14,63.0,Skipping Rope,Decathlon,Sports,purchase,20,1778597805
18,buyer,Malaysia,2025-12-10,36.0,Electric Kettle,Tefal,Home,click,60,1778597805
392,buyer,Indonesia,2024-11-21,68.0,Machine Learning Guide,O'Reilly,Books,invalid,-80,1778597805
20,browser,Indonesia,2024-09-06,,Wireless Mouse,Logitech,Electronics,view,80,1778597805
255,casual,Philippines,2024-06-13,56.0,Football,Adidas,Sports,invalid,40,1778597805
412,browser,Thailand,2024-07-12,57.0,Basketball,Nike,Sports,view,50,1778597805
270,browser,Indonesia,2024-08-04,26.0,Backpack,Adidas,Fashion,view,100,1778597805
439,browser,Malaysia,2024-07-16,32.0,Air Fryer,Xiaomi,Home,view,180,1778597805
461,browser,Singapore,2026-04-11,70.0,Self Development Book,Penguin,Books,view,40,1778597805
unknown_user,casual,Singapore,2025-03-25,44.0,Curtains,Ikea,Home,view,120,1778597805
447,browser,Malaysia,2024-12-26,47.0,Moisturizer,Nivea,Beauty,view,40,1778597805
359,casual,Indonesia,2025-09-15,48.0,Lipstick,Maybelline,Beauty,click,25,1778597805
1,buyer,Singapore,2024-10-29,41.0,Bed Frame,Ikea,Home,click,-8100,1778597805
,buyer,Malaysia,2025-10-17,,Face Cleanser,Nivea,Beauty,invalid,30,1778597805
169,browser,Malaysia,2026-03-10,3.0,MacBook Pro,Apple,Electronics,view,17500,1778597805
,buyer,Malaysia,2024-07-31,4.0,Dell XPS 13,Dell,Electronics,invalid,7200,1778597805
336,casual,Malaysia,2024-11-24,54.0,Body Lotion,Dove,Beauty,view,25,1778597805
444,buyer,Philippines,2024-09-25,31.0,Coffee Maker,Philips,Home,purchase,150,1778597805
,browser,Malaysia,2025-09-02,8.0,AirPods Pro,Apple,Electronics,view,250,1778597805
405,buyer,Malaysia,2025-03-25,3459.0,Mechanical Keyboard,Logitech,Electronics,purchase,1350,1778597805
498,casual,Malaysia,2025-08-02,68.0,Machine Learning Guide,O'Reilly,Books,purchase,80,1778597805
,buyer,Singapore,2024-10-02,39.0,Dining Table,Ikea,Home,invalid,800,1778597805
90,casual,Malaysia,2026-05-04,,Blender,Philips,Home,click,100,1778597805
407,buyer,Indonesia,2025-02-02,22.0,Hoodie,Puma,Fashion,click,90,1778597805
398,browser,Singapore,2026-05-08,23.0,Cap,Nike,Fashion,view,30,1778597805
383,browser,Indonesia,2025-10-14,28.0,Formal Shirt,Zara,Fashion,view,540,1778597805
326,buyer,Malaysia,2025-06-21,16.0,Running Shoes,Nike,Fashion,purchase,720,1778597805
198,browser,Thailand,2025-10-21,11.0,Mechanical Keyboard,Logitech,,view,150,1778597805
217,browser,Thailand,2024-07-18,39.0,Dining Table,Ikea,Home,view,800,1778597805
23,buyer,Indonesia,2025-01-03,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
21,buyer,Malaysia,2025-03-08,39.0,Dining Table,Ikea,Home,view,800,1778597805
410,casual,Singapore,2024-09-09,4248.0,Body Lotion,Dove,,purchase,25,1778597805
,buyer,Singapore,2025-05-31,16.0,Running Shoes,Nike,Fashion,purchase,120,1778597805
350,casual,Indonesia,2024-11-11,57.0,Basketball,Nike,Sports,click,50,1778597805
463,casual,Philippines,2026-03-21,37.0,Microwave Oven,Samsung,,invalid,250,1778597805
20,browser,Thailand,2024-06-09,4672.0,Dumbbells,Decathlon,Sports,view,150,1778597805
72,casual,Indonesia,2025-03-23,14.0,External SSD,Samsung,Electronics,view,200,1778597805
367,casual,Vietnam,2024-10-02,40.0,Office Chair,Ikea,Home,view,200,1778597805
361,browser,Singapore,2025-09-05,37.0,Microwave Oven,Samsung,,view,250,1778597805
unknown_user,browser,Indonesia,2025-10-18,17.0,Sneakers,Adidas,Fashion,click,150,1778597805
465,casual,Singapore,2025-11-30,37.0,Microwave Oven,Samsung,Home,click,250,1778597805
unknown_user,casual,Indonesia,2025-06-10,17.0,Sneakers,Adidas,Fashion,view,150,1778597805
471,casual,Vietnam,2024-12-09,17.0,Sneakers,Adidas,,click,150,1778597805
unknown_user,browser,Malaysia,2026-04-30,33.0,Vacuum Cleaner,Dyson,,view,300,1778597805
446,browser,Vietnam,2024-09-19,10.0,Gaming Laptop,Asus,Electronics,view,2200,1778597805
195,buyer,Malaysia,2025-02-13,23.0,Cap,Nike,Fashion,purchase,30,1778597805
unknown_user,casual,Malaysia,2026-01-12,,Yoga Mat,Decathlon,Sports,view,60,1778597805
179,browser,Thailand,2026-02-02,46.0,Face Cleanser,Nivea,Beauty,view,30,1778597805
230,casual,Singapore,2025-12-17,2520.0,Air Fryer,Xiaomi,Home,view,180,1778597805
29,browser,Philippines,2024-10-24,,Sneakers,Adidas,Fashion,click,150,1778597805
59,casual,Singapore,2026-04-17,43.0,Desk Lamp,Philips,Home,view,50,1778597805
236,browser,Indonesia,2025-05-24,28.0,Formal Shirt,Zara,Fashion,view,900,1778597805
60,casual,Indonesia,2025-09-30,44.0,Curtains,Ikea,Home,invalid,120,1778597805
446,buyer,Singapore,2024-11-23,53.0,Sunscreen,Nivea,Beauty,click,35,1778597805
155,browser,Philippines,2025-03-22,4.0,Dell XPS 13,Dell,Electronics,view,1800,1778597805
257,browser,Singapore,2026-04-14,67.0,Data Science Handbook,Packt,Books,invalid,70,1778597805
,browser,Malaysia,2025-06-11,1409.0,Sunscreen,Nivea,Beauty,view,35,1778597805
269,browser,Vietnam,2024-07-11,,Cap,Nike,Fashion,click,-30,1778597805
402,browser,Indonesia,2024-06-06,,Smart Watch,Fitbit,,purchase,400,1778597805
189,casual,Thailand,2024-11-04,63.0,Skipping Rope,Decathlon,Sports,click,140,1778597805
363,buyer,Thailand,2024-12-26,20.0,Jacket,Zara,Fashion,click,200,1778597805
216,buyer,Malaysia,2026-04-26,40.0,Office Chair,Ikea,Home,click,200,1778597805
3,buyer,Malaysia,2024-06-22,33.0,Vacuum Cleaner,Dyson,Home,click,-300,1778597805
,casual,Malaysia,2025-06-30,54.0,Body Lotion,Dove,Beauty,click,25,1778597805
236,casual,Singapore,2025-08-04,52.0,Makeup Kit,Maybelline,Beauty,view,120,1778597805
172,browser,Malaysia,2026-04-09,3954.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
unknown_user,buyer,Malaysia,2024-12-23,36.0,Electric Kettle,Tefal,Home,purchase,-480,1778597805
212,browser,Indonesia,2026-02-17,33.0,Vacuum Cleaner,Dyson,Home,view,300,1778597805
119,buyer,Malaysia,2025-02-02,,Sunglasses,Ray-Ban,Fashion,click,180,1778597805
unknown_user,browser,Thailand,2025-04-22,,Skipping Rope,Decathlon,Sports,view,20,1778597805
413,casual,Indonesia,2025-05-12,25.0,Leather Belt,Levi's,Fashion,view,360,1778597805
459,buyer,Malaysia,2025-10-12,42.0,Sofa,Ikea,Home,invalid,1200,1778597805
57,browser,Singapore,2025-07-01,58.0,Tennis Racket,Wilson,Sports,purchase,200,1778597805
